Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Labels,Description,Environment,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Outward issue link (Tests),"&#39;Analysis Planning&#39; SLA in BRD","&#39;Analysis Planning&#39; SLA in BRD simplified","&#39;Approved POT&#39; SLA for UAT","&#39;Approved POT&#39; SLA for UAT simplified","&#39;BA Approval&#39; SLA for Test Plan","&#39;BA Approval&#39; SLA for Test Plan simplified","&#39;BRD Approved&#39; SLA in BRD","&#39;BRD Approved&#39; SLA in BRD simplified","&#39;BRD On Hold&#39; SLA in BRD","&#39;BRD On Hold&#39; SLA in BRD simplified","&#39;Backlog&#39; SLA for UAT","&#39;Backlog&#39; SLA for UAT simplified","&#39;Backlog&#39; SLA in BRD","&#39;Backlog&#39; SLA in BRD simplified","&#39;Business Approval&#39; SLA in BRD","&#39;Business Approval&#39; SLA in BRD simplified","&#39;Business Owner Input&#39; SLA in BRD","&#39;Business Owner Input&#39; SLA in BRD simplified","&#39;Business Review&#39; SLA in BRD","&#39;Business Review&#39; SLA in BRD simplified","&#39;Circular Sessions&#39; SLA in BRD","&#39;Circular Sessions&#39; SLA in BRD simplified","&#39;Collect Test Data&#39; SLA in QA","&#39;Collect Test Data&#39; SLA in QA simplified","&#39;Developing Test Cases&#39; SLA in QA","&#39;Developing Test Cases&#39; SLA in QA simplified","&#39;Internal Quality Check&#39; SLA in BRD","&#39;Internal Quality Check&#39; SLA in BRD simplified","&#39;New&#39; SLA for QA","&#39;New&#39; SLA for QA simplified","&#39;QA Team Lead Approval&#39; SLA in QA","&#39;QA Team Lead Approval&#39; SLA in QA simplified","&#39;Review POT&#39; SLA for UAT","&#39;Review POT&#39; SLA for UAT simplified","&#39;Review Proof Of Test&#39; SLA in UAT","&#39;Review Proof Of Test&#39; SLA in UAT simplified","&#39;Test Planning&#39; SLA in QA","&#39;Test Planning&#39; SLA in QA simplified","&#39;Test Planning&#39; SLA in UAT","&#39;Test Planning&#39; SLA in UAT simplified","&#39;Update BRD&#39; SLA in BRD","&#39;Update BRD&#39; SLA in BRD simplified","&#39;Update POT&#39; SLA for UAT","&#39;Update POT&#39; SLA for UAT simplified",Custom field (AO TL),Custom field (Actual Go live date),Custom field (Agency),Analysis SLA,Analysis SLA simplified,Custom field (Analysis Scheduled End Date),Custom field (Analysis Scheduled Start Date),Custom field (Analysis actual end date),Custom field (Analysis end date),Custom field (Analysis start date),Custom field (Application name),Custom field (Approval condition),Custom field (Approved Counts),Custom field (Assumptions & Risks),Custom field (Automation Progress),BA Review,BA Review simplified,BO Review,BO Review simplified,Custom field (BRD Actual Start Date),BRD Business Approval,BRD Business Approval simplified,Custom field (BRD End Date),Custom field (BRD Start Date),Custom field (Baseline end date),Custom field (Baseline start date),Custom field (Business Analyst),Custom field (Business Operations Custom Approved),Custom field (Business Operations Zakat Approved),Custom field (Business Owner),Business Review,Business Review simplified,Custom field (Business Unit),Custom field (CAB comment),Custom field (CR),Custom field (CR Stage),CSCM SLA,CSCM SLA simplified,Custom field (CX Approved),Custom field (Cancellation reason),Custom field (Category),Custom field (Change Impact),Custom field (Change Manager),Custom field (Change completion date),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Change type),"Collect Test Data&#39; SLA in UAT","Collect Test Data&#39; SLA in UAT simplified",Custom field (Community),"Complex &#39;BO Approval&#39; SLA in Test plan","Complex &#39;BO Approval&#39; SLA in Test plan simplified","Complex &#39;WIP&#39; SLA for Test Plan","Complex &#39;WIP&#39; SLA for Test Plan simplified","Complex &#39;WIP&#39; SLA for UAT","Complex &#39;WIP&#39; SLA for UAT simplified",Custom field (Complexity),Custom field (Contingency plan),Custom field (Created date),Custom field (Cucumber Scenario),Custom field (Cucumber Test Type),Custom field (Current Assignee),Custom field (Current Situation or Problem Observed),Custom field (Current stage delay days),Custom field (Custom Security Approved),Customer Request Type,Custom field (Dataset values),Custom field (Department),Custom field (Deployment Coordinator),Custom field (Dev End Date),Custom field (Dev Start Date),Develop BRD,Develop BRD simplified,Custom field (Development Scheduled End Date),Custom field (Development Scheduled Start Date),Custom field (Downtime),EA Assessment,EA Assessment simplified,Effort Estimation,Effort Estimation simplified,Custom field (End date),Custom field (Environment Details),Custom field (Epic Link),Custom field (Escalated),Custom field (Escalated by),Custom field (Escalation Impact),Custom field (Escalation Responsible),Custom field (Feature Branch Link),Custom field (Flag),Custom field (Generic Test Definition),Custom field (Go Live delayed days),Custom field (Hypercare support end date),Custom field (IR Approved date),Custom field (IT Approved),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Impact),Custom field (Impacted Applications),Custom field (Impacted Departments),Custom field (Investigation reason),Custom field (Is it regression bugs),Custom field (Is the performance Test needed after UAT?),Custom field (L1 Delivery and Demand Director),Custom field (L2 Business Solutions General Manager),Custom field (L3 Vice Governor),Custom field (Legal Approved),Custom field (Linked major incidents),"Low &#39;Backlog&#39; SLA in UAT","Low &#39;Backlog&#39; SLA in UAT simplified","Low &#39;WIP&#39; SLA to Test plan","Low &#39;WIP&#39; SLA to Test plan simplified",Custom field (Make sure the BRD attachment uploaded),Custom field (Manual Test Steps),"Medium &#39;BO Approval&#39; SLA in QA","Medium &#39;BO Approval&#39; SLA in QA simplified","Medium &#39;Backlog&#39; SLA in UAT","Medium &#39;Backlog&#39; SLA in UAT simplified","Medium &#39;Develop Test Cases&#39; SLA for QA","Medium &#39;Develop Test Cases&#39; SLA for QA simplified","Medium &#39;WIP&#39; SLA in QA","Medium &#39;WIP&#39; SLA in QA simplified",Custom field (Module Label),Custom field (Objective),Custom field (On Hold date),Custom field (On hold reason),Custom field (Operational categorization),Custom field (Original story points),Custom field (Other reason),PT SLA,PT SLA simplified,Custom field (Parent Link),Custom field (Pending reason),Custom field (Plan Go live Delayed Days),Custom field (Planned Go Live Date),Custom field (Planned Go Live Scheduled Date),Custom field (Planned UAT end date),Custom field (Planned UAT start date),Custom field (Priority Justification),Custom field (Product categorization),Custom field (Program Increment),Custom field (Project Related),Custom field (Project manager),Custom field (QA Actual Start Date),QA Defect Fixing,QA Defect Fixing simplified,Custom field (QA End Date),QA SLA,QA SLA simplified,Custom field (QA SPOC),Custom field (QA Scheduled End Date),Custom field (QA Scheduled Start Date),Custom field (QA Start Date),Custom field (QA entry Criteria),Custom field (QA exit criteria),Quality Assurance,Quality Assurance simplified,Custom field (RCA),Custom field (RE Developer),Custom field (Rank),Custom field (Reason),Custom field (Regression Label),Custom field (Regression Status),Custom field (Rejection reason),Custom field (Release Date & Time),Custom field (Release impact),Custom field (Request participants),Custom field (Revised UAT planned end date),Custom field (Risk Approved),Custom field (Risk consequence),Custom field (Risk probability),Custom field (Root cause),Custom field (SA),Custom field (SDD Actual End Date),Custom field (SDD end date),Custom field (SDD start date),SLA1,SLA1 simplified,Satisfaction score (out of 5),Custom field (Section),Custom field (Section manager),Custom field (Severity),Custom field (Solution Architect),Custom field (Source),Custom field (Start date),Custom field (Steps Count),Custom field (Strategy Approved),Custom field (Support Summary),Custom field (Suspension & resumption criteria),Custom field (TFS Effort estimation end date),Custom field (TFS Effort estimation start date),Custom field (TFS ID),TTM,TTM simplified,Custom field (Target end),Custom field (Target start),Custom field (Targeted End Date),Custom field (Targeted Start Date),Custom field (Task mode),Custom field (Task progress),Custom field (Team),Custom field (Temp Analysis end date),Custom field (Temp Analysis start date),Custom field (Temp Dev End Date),Custom field (Temp Dev Start Date),Custom field (Test Case Cycle),Custom field (Test Case Sprint),Custom field (Test Repository Path),Custom field (Test Sets association with a Test),Custom field (Test Type),Custom field (TestRunStatus),Custom field (Testing Cycle),Time to approve normal change,Time to approve normal change simplified,Time to close after resolution,Time to close after resolution simplified,Time to first response,Time to first response simplified,Time to resolution,Time to resolution simplified,Custom field (Title),Custom field (Treatment plan),UAT,UAT simplified,Custom field (UAT),Custom field (UAT Actual Start Date),UAT Defect Fixing,UAT Defect Fixing simplified,Custom field (UAT End Date),UAT SLA,UAT SLA simplified,UAT Scenario creation,UAT Scenario creation simplified,UAT Scenarios Approval,UAT Scenarios Approval simplified,UAT Scenarios Review,UAT Scenarios Review simplified,Custom field (UAT Scheduled End Date),Custom field (UAT Scheduled Start Date),Custom field (UAT Start Date),UAT Tests Review,UAT Tests Review simplified,Under Development,Under Development simplified,Custom field (Urgency),UserStory Dev Review,UserStory Dev Review simplified,Waiting for GRC Assesment,Waiting for GRC Assesment simplified,Waiting for Requester,Waiting for Requester simplified,Custom field (Walkthrough date),Custom field (Which date do you need to reschedule?),Custom field (Workaround),hypercare support,hypercare support simplified,Custom field (start date),Custom field (اجراء العمل الحالي),Custom field (الحل المقترح),Custom field (المخاطر)
TS_TA_209_Verify an Local Trader whose account is inactive cannot log in.,BQ-3106,463030,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:03 PM,23/Dec/25 3:03 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify an Local Trader whose account is inactive cannot log in.

Pre requisite: Local Trader account status is inactive/disabled.",,,,,,,,,,,TDD-11024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239185,""index"":1,""fields"":{""Action"":""Enter valid username and password of inactive account."",""Data"":""Inactive Account"",""Expected Result"":""User should be entered Valid username and password of inactive action.""},""attachments"":[]},{""id"":239186,""index"":2,""fields"":{""Action"":""Click Login."",""Data"":"""",""Expected Result"":""Error message displayed: \""Account inactive. Please contact administrator.\""""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i232x3:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_150_Local Trader Can Download or Print Authorization Details,BQ-3047,462971,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:03 PM,23/Dec/25 3:03 PM,26/Dec/25 3:38 PM,,,BZMS,"Local Trader Can Download or Print Authorization Details

Pre-requisite:
 Trader has active authorizations listed",,,,,,,,,,,TDD-11024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239029,""index"":1,""fields"":{""Action"":""Click “View Details” on an authorization"",""Data"":""Authorization ID:"",""Expected Result"":""Authorization details open in a PDF or print preview format""},""attachments"":[]},{""id"":239030,""index"":2,""fields"":{""Action"":""Click “Download PDF” or “Print Authorization”"",""Data"":""Authorization ID:"",""Expected Result"":""System generates and downloads the PDF""},""attachments"":[]},{""id"":239031,""index"":3,""fields"":{""Action"":""Verify downloaded/printed document"",""Data"":""Authorization ID:"",""Expected Result"":""Authorization PDF or print preview includes zone name, component, status, and dates""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i232jz:",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_113_Local Trader Can Download or Print Authorization Details,BQ-3010,462933,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:02 PM,23/Dec/25 3:02 PM,26/Dec/25 3:38 PM,,,BZMS,"Local Trader Can Download or Print Authorization Details

Pre-requisite:
 Trader has active authorizations listed",,,,,,,,,,,TDD-11024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238936,""index"":1,""fields"":{""Action"":""Click “View Details” on an authorization"",""Data"":""Authorization ID:"",""Expected Result"":""Authorization details open with zone, component, status, and dates.""},""attachments"":[]},{""id"":238937,""index"":2,""fields"":{""Action"":""Click “Download PDF” or “Print Authorization”"",""Data"":""Authorization ID:"",""Expected Result"":""PDF or print preview is generated with zone, component, status, and dates""},""attachments"":[]},{""id"":238938,""index"":3,""fields"":{""Action"":""Verify downloaded/printed document"",""Data"":""Authorization ID:"",""Expected Result"":""Authorization PDF or print preview includes zone name, component, status, and dates""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i232bj:",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_68_Verify an Local Trader whose account is inactive cannot log in.,BQ-2965,462887,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:02 PM,23/Dec/25 3:02 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify an Local Trader whose account is inactive cannot log in.



Pre Requisite: Local Trader account status is inactive/disabled.",,,,,,,,,,,TDD-11023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238825,""index"":1,""fields"":{""Action"":""Enter valid username and password of inactive account."",""Data"":""Inactive Account"",""Expected Result"":""Enterrd  valid username and password of inactive account.""},""attachments"":[]},{""id"":238826,""index"":2,""fields"":{""Action"":""Click Login."",""Data"":"""",""Expected Result"":""Error message displayed: \""Account inactive. Please contact administrator.\""""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i2321b:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_61_Rejected Request No Longer Appears in Pending List,BQ-2958,462880,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:01 PM,23/Dec/25 3:02 PM,26/Dec/25 3:38 PM,,,BZMS,"Rejected Request No Longer Appears in Pending List



Pre Requisite:Request has been rejected by the BZ Operator.",,,,,,,,,,,TDD-11023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238805,""index"":1,""fields"":{""Action"":""Return to “Pending Requests” list."",""Data"":"""",""Expected Result"":""System navigates back to the Pending Requests list.""},""attachments"":[]},{""id"":238806,""index"":2,""fields"":{""Action"":""Search for the rejected request ID."",""Data"":"""",""Expected Result"":""Request no longer appears in the pending requests list.\n-It appears under a separate \""Rejected\"" or \""Closed\"" tab (if applicable).""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231zr:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_57_Rejected Request No Longer Appears in Pending List,BQ-2954,462876,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:01 PM,23/Dec/25 3:01 PM,26/Dec/25 3:38 PM,,,BZMS,"Rejected Request No Longer Appears in Pending List

Pre Requisite: Request has been rejected by the BZ Operator.",,,,,,,,,,,TDD-11023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238793,""index"":1,""fields"":{""Action"":""Return to “Pending Requests” list."",""Data"":"""",""Expected Result"":""System navigates back to the Pending Requests list.""},""attachments"":[]},{""id"":238794,""index"":2,""fields"":{""Action"":""Search for the rejected request ID."",""Data"":"""",""Expected Result"":""Request no longer appears in the pending requests list.\n-It appears under a separate \""Rejected\"" or \""Closed\"" tab (if applicable).""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231yv:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_37_Verify an Local Trader whose account is inactive cannot log in.,BQ-2934,462856,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:01 PM,23/Dec/25 3:01 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify an Local Trader whose account is inactive cannot log in.

Pre Requisite: Local Trader account status is inactive/disabled.",,,,,,,,,,,TDD-11023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238747,""index"":1,""fields"":{""Action"":""Enter valid username and password of inactive account."",""Data"":""Inactive Account"",""Expected Result"":""Entered username and password successfully for inactive account""},""attachments"":[]},{""id"":238748,""index"":2,""fields"":{""Action"":""Click Login."",""Data"":"""",""Expected Result"":""Error message displayed: \""Account inactive. Please contact administrator.\""""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231uf:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_24_Verify Approved Authorization request is Removed from Pending Authorization requests List,BQ-2921,462843,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:01 PM,23/Dec/25 3:01 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify Approved Authorization request is Removed from Pending Authorization requests List

Pre Requisite:Authorization request has been approved.",,,,,,,,,,,TDD-11023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238716,""index"":1,""fields"":{""Action"":""Navigate back to “Pending Authorization requests” list."",""Data"":""Authorization request ID"",""Expected Result"":""Pending authorization req page should displayed""},""attachments"":[]},{""id"":238717,""index"":2,""fields"":{""Action"":""Search for the approved Authorization request ID."",""Data"":"""",""Expected Result"":""Approved Authorization request no longer appears in the pending list.""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231rj:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_03_Verify an Local Trader whose account is inactive cannot log in.,BQ-2900,462822,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:01 PM,23/Dec/25 3:01 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify an Local Trader whose account is inactive cannot log in.

Pre requisite: Local Trader account status is inactive/disabled.",,,,,,,,,,,TDD-11023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238668,""index"":1,""fields"":{""Action"":""Enter valid username and password of inactive account."",""Data"":""In active Account"",""Expected Result"":""Entered valid username and password of inactive account successfully""},""attachments"":[]},{""id"":238669,""index"":2,""fields"":{""Action"":""Click Login."",""Data"":"""",""Expected Result"":""Error message displayed: \""Account inactive. Please contact administrator.\""""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231mv:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_OR_33_Verify timeout or session expiry during amendment submission,BQ-2887,462806,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:57 PM,23/Dec/25 2:57 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify timeout or session expiry during amendment submission

Pre Requisite: User is logged in and editing amendment form",,,,,,,,,,,TDD-10986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238652,""index"":1,""fields"":{""Action"":""Leave session idle for 30 minutes and try to submit"",""Data"":""Idle session"",""Expected Result"":""Session expired message displayed""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231j3:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_OR_32_Verify system behavior when user submits amendment with invalid data formats,BQ-2886,462805,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:56 PM,23/Dec/25 2:57 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify system behavior when user submits amendment with invalid data formats

Pre Requisite: User is logged in and accessing amendment form",,,,,,,,,,,TDD-10986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238651,""index"":1,""fields"":{""Action"":""Enter special characters in name field and submit"",""Data"":""Name \u003d @@@@"",""Expected Result"":""Validation error displayed for invalid characters""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231iv:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_OR_28_Verify all amendment requests and decisions are logged with details,BQ-2882,462801,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:56 PM,23/Dec/25 2:56 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify all amendment requests and decisions are logged with details

Pre Requisite: Amendment requests submitted",,,,,,,,,,,TDD-10986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238647,""index"":1,""fields"":{""Action"":""Perform amendment submission and approval/rejection"",""Data"":"""",""Expected Result"":""Audit trail records user ID, timestamp, action, and comments""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231hz:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
